claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block,target_dim,resolution_strategy,target_dim_md,validation_status,delusional_ids,mismatched_labels,missing_ids
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::ProgramId::L154,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,154,ProgramId,13,39=UK CARD GBP; 175=UK IBANO; 176=EU TEST IBANO; 177=EU IBANO; 178=UK FTD; 179=EU FTD; 180=UK GBP FOR UAE; 181=EU TEST BC; 182=EU Card; 183=Banking Circle AUD Account; 184=Banking Circle DKK Account; 185=Banking Circle DKK Test; 186=Banking Circle AUD Test,"Tribe program identifier for the account type. 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test. See Program column for names. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test",Dictionary.AccountProgram,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::Program::L155,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,155,Program,6,39=UK CARD GBP; 175=UK IBANO; 177=EU IBANO; 182=EU Card; 183=Banking Circle AUD Account; 184=Banking Circle DKK Account,"Human-readable program name mapped from ProgramId via SP CASE statement. 39=UK CARD GBP, 175=UK IBANO, 177=EU IBANO, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, and 8 others. 'NA' for unmapped ProgramIds. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","39=UK CARD GBP, 175=UK IBANO, 177=EU IBANO, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account",Dictionary.AccountProgram,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::AccountStatus::L159,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,159,AccountStatus,3,0=Active; 1=Suspended; 2=Deleted,"Current account status from ETL_AccountSnapshot.AccountStatusDescription. Values: Active, Suspended, Blocked. Maps to eMoney_Dictionary_AccountStatus values (0=Active, 1=Suspended, 2=Deleted). (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","0=Active, 1=Suspended, 2=Deleted",Dim_AccountStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_AccountStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""Active"", ""canonical"": ""N/A (DWH placeholder for NULL-safe JOINs""}, {""id"": 1, ""claimed"": ""Suspended"", ""canonical"": ""Open (active account""}, {""id"": 2, ""claimed"": ""Deleted"", ""canonical"": ""Closed (deactivated""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md::CurrencyIson::L173,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,173,CurrencyIson,4,826=GBP (UK; 978=EUR (Malta; 36=AUD (Australia; 208=DKK (Denmark,"ISO 4217 numeric currency code. 826=GBP (UK), 978=EUR (Malta), 36=AUD (Australia), 208=DKK (Denmark). Identifies the account currency within the entity. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance)","826=GBP (UK), 978=EUR (Malta), 36=AUD (Australia), 208=DKK (Denmark",Dim_Currency,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Currency.md,delusional,"[826, 978, 36, 208]",[],"[0, 1, 2, 4, 5, 6, 8, 10]"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_BankPaymentsUK.md::TransactionCode::L140,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_BankPaymentsUK.md,140,TransactionCode,6,57=bank-in external; 58=bank-out external; 59=bank-in external (alt; 11=debit adjustment; 66=banking return; 68=bank-in external (rare,"Tribe internal transaction type code. Observed values: 57=bank-in external, 56/58=bank-out external, 59=bank-in external (alt), 11=debit adjustment, 66=banking return, 68=bank-in external (rare). Input to BankActivityType CASE expression. Excluded codes: 6,14,15,24,25,64. (Tier 2 — SP_eMoney_Reconciliation_ETLs)","57=bank-in external, 56/58=bank-out external, 59=bank-in external (alt), 11=debit adjustment, 66=banking return, 68=bank-in external (rare",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,"[57, 58, 59, 11, 66, 68]",[],"[1, 2, 3, 4, 5, 6, 7]"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Card_Instance_Summary.md::InstanceStatus::L137,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Card_Instance_Summary.md,137,InstanceStatus,3,4=Risk; 3=Suspended; 8=Fraud,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 — SP_eMoney_Card_Instance_Summary)","4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud",Dictionary.InstanceStatus,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Daily_Shortfall_CID_Level.md::Entity::L58,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Daily_Shortfall_CID_Level.md,58,Entity,3,826=eToro Money UK; 978=eToro Money Malta; 36=eToro Money AUS,"Regulatory entity code for the account (e.g., 826=eToro Money UK, 978=eToro Money Malta, 36=eToro Money AUS). Direct from eMoneyClientBalance.","826=eToro Money UK, 978=eToro Money Malta, 36=eToro Money AUS",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md::AccountProgramID::L90,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md,90,AccountProgramID,3,0=Unknown; 1=card; 2=iban,"Lookup identifier. Primary key. 0=Unknown, 1=card, 2=iban. (Tier 1 — Dictionary.AccountPrograms)","0=Unknown, 1=card, 2=iban",Dictionary.AccountProgram,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md::AccountProgram::L91,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountProgram.md,91,AccountProgram,3,0=Unknown; 1=card; 2=iban,"Human-readable name for this value. 0=Unknown, 1=card, 2=iban. (Tier 1 — Dictionary.AccountPrograms)","0=Unknown, 1=card, 2=iban",Dictionary.AccountProgram,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md::AccountStatusID::L88,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md,88,AccountStatusID,3,0=Active; 1=Suspended; 2=Deleted,"Lookup identifier. Primary key. 0=Active, 1=Suspended, 2=Deleted. (Tier 1 — Dictionary.AccountStatuses)","0=Active, 1=Suspended, 2=Deleted",Dim_AccountStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_AccountStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""Active"", ""canonical"": ""N/A (DWH placeholder for NULL-safe JOINs""}, {""id"": 1, ""claimed"": ""Suspended"", ""canonical"": ""Open (active account""}, {""id"": 2, ""claimed"": ""Deleted"", ""canonical"": ""Closed (deactivated""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md::AccountStatus::L89,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AccountStatus.md,89,AccountStatus,3,0=Active; 1=Suspended; 2=Deleted,"Human-readable name for this value. 0=Active, 1=Suspended, 2=Deleted. (Tier 1 — Dictionary.AccountStatuses)","0=Active, 1=Suspended, 2=Deleted",Dim_AccountStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_AccountStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""Active"", ""canonical"": ""N/A (DWH placeholder for NULL-safe JOINs""}, {""id"": 1, ""claimed"": ""Suspended"", ""canonical"": ""Open (active account""}, {""id"": 2, ""claimed"": ""Deleted"", ""canonical"": ""Closed (deactivated""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md::AuthorizationTypeID::L116,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md,116,AuthorizationTypeID,15,0=Unknown; 1=Normal; 2=PreAuthorize; 3=FinalAuthorize; 4=Incremental; 5=Instalment; 6=PreferredCustomer; 7=Recurring; 8=DelayedCharges; 9=NoShow; 10=AuthorizeAdvice; 11=Refund; 12=Reversal; 13=SysReversal; 14=AccountFunding,"Lookup identifier. Primary key. 0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding. (Tier 1 — Dictionary.AuthorizationTypes)","0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,"[0, 8, 9, 10, 11, 12, 13, 14]","[{""id"": 1, ""claimed"": ""Normal"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""PreAuthorize"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""FinalAuthorize"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Incremental"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""Instalment"", ""canonical"": ""InProcess""}, {""id"": 6, ""claimed"": ""PreferredCustomer"", ""canonical"": ""Canceled""}, {""id"": 7, ""claimed"": ""Recurring"", ""canonical"": ""Confirmed""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md::AuthorizationType::L117,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md,117,AuthorizationType,15,0=Unknown; 1=Normal; 2=PreAuthorize; 3=FinalAuthorize; 4=Incremental; 5=Instalment; 6=PreferredCustomer; 7=Recurring; 8=DelayedCharges; 9=NoShow; 10=AuthorizeAdvice; 11=Refund; 12=Reversal; 13=SysReversal; 14=AccountFunding,"Human-readable name for this value. 0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding. (Tier 1 — Dictionary.AuthorizationTypes)","0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,"[0, 8, 9, 10, 11, 12, 13, 14]","[{""id"": 1, ""claimed"": ""Normal"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""PreAuthorize"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""FinalAuthorize"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Incremental"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""Instalment"", ""canonical"": ""InProcess""}, {""id"": 6, ""claimed"": ""PreferredCustomer"", ""canonical"": ""Canceled""}, {""id"": 7, ""claimed"": ""Recurring"", ""canonical"": ""Confirmed""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CardStatus.md::CardStatusID::L107,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CardStatus.md,107,CardStatusID,9,0=NotActivated; 1=Activated; 2=Blocked; 3=Suspended; 4=Risk; 5=Stolen; 6=Lost; 7=Expired; 8=Fraud,"Lookup identifier. Primary key. 0=NotActivated, 1=Activated, 2=Blocked, 3=Suspended, 4=Risk, 5=Stolen, 6=Lost, 7=Expired, 8=Fraud. (Tier 1 — Dictionary.CardStatuses)","0=NotActivated, 1=Activated, 2=Blocked, 3=Suspended, 4=Risk, 5=Stolen, 6=Lost, 7=Expired, 8=Fraud",Dim_CardType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""NotActivated"", ""canonical"": ""None""}, {""id"": 1, ""claimed"": ""Activated"", ""canonical"": ""Visa""}, {""id"": 2, ""claimed"": ""Blocked"", ""canonical"": ""Master Card""}, {""id"": 3, ""claimed"": ""Suspended"", ""canonical"": ""Diners""}, {""id"": 4, ""claimed"": ""Risk"", ""canonical"": ""Amex""}, {""id"": 5, ""claimed"": ""Stolen"", ""canonical"": ""Fire Pay""}, {""id"": 6, ""claimed"": ""Lost"", ""canonical"": ""JCB""}, {""id"": 7, ""claimed"": ""Expired"", ""canonical"": ""American Express""}, {""id"": 8, ""claimed"": ""Fraud"", ""canonical"": ""Maestro""}]","[9, 10, 11, 12, 13, 14, 15, 16, 17]"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CardStatus.md::CardStatus::L108,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CardStatus.md,108,CardStatus,9,0=NotActivated; 1=Activated; 2=Blocked; 3=Suspended; 4=Risk; 5=Stolen; 6=Lost; 7=Expired; 8=Fraud,"Human-readable name for this value. 0=NotActivated, 1=Activated, 2=Blocked, 3=Suspended, 4=Risk, 5=Stolen, 6=Lost, 7=Expired, 8=Fraud. (Tier 1 — Dictionary.CardStatuses)","0=NotActivated, 1=Activated, 2=Blocked, 3=Suspended, 4=Risk, 5=Stolen, 6=Lost, 7=Expired, 8=Fraud",Dim_CardType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""NotActivated"", ""canonical"": ""None""}, {""id"": 1, ""claimed"": ""Activated"", ""canonical"": ""Visa""}, {""id"": 2, ""claimed"": ""Blocked"", ""canonical"": ""Master Card""}, {""id"": 3, ""claimed"": ""Suspended"", ""canonical"": ""Diners""}, {""id"": 4, ""claimed"": ""Risk"", ""canonical"": ""Amex""}, {""id"": 5, ""claimed"": ""Stolen"", ""canonical"": ""Fire Pay""}, {""id"": 6, ""claimed"": ""Lost"", ""canonical"": ""JCB""}, {""id"": 7, ""claimed"": ""Expired"", ""canonical"": ""American Express""}, {""id"": 8, ""claimed"": ""Fraud"", ""canonical"": ""Maestro""}]","[9, 10, 11, 12, 13, 14, 15, 16, 17]"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CurrencyBalanceStatus.md::CurrencyBalanceStatusID::L101,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CurrencyBalanceStatus.md,101,CurrencyBalanceStatusID,5,0=Active; 1=ReceiveOnly; 2=SpendOnly; 3=Suspended; 4=Blocked,"Lookup identifier. Primary key. 0=Active, 1=ReceiveOnly, 2=SpendOnly, 3=Suspended, 4=Blocked. (Tier 1 — Dictionary.CurrencyBalanceStatuses)","0=Active, 1=ReceiveOnly, 2=SpendOnly, 3=Suspended, 4=Blocked",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CurrencyBalanceStatus.md::CurrencyBalanceStatus::L102,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_CurrencyBalanceStatus.md,102,CurrencyBalanceStatus,5,0=Active; 1=ReceiveOnly; 2=SpendOnly; 3=Suspended; 4=Blocked,"Human-readable name for this value. 0=Active, 1=ReceiveOnly, 2=SpendOnly, 3=Suspended, 4=Blocked. (Tier 1 — Dictionary.CurrencyBalanceStatuses)","0=Active, 1=ReceiveOnly, 2=SpendOnly, 3=Suspended, 4=Blocked",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_PaymentSchemaType.md::PaymentSchemaTypeID::L108,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_PaymentSchemaType.md,108,PaymentSchemaTypeID,8,0=Unknown; 1=Transfer; 2=FasterPayments; 3=Chaps; 4=Bacs; 5=SEPAstandart; 6=SEPAinstantTransfer; 7=SEPAdirectDebit,"Lookup identifier. Primary key. 0=Unknown, 1=Transfer, 2=FasterPayments, 3=Chaps, 4=Bacs, 5=SEPAstandart, 6=SEPAinstantTransfer, 7=SEPAdirectDebit. (Tier 1 — Dictionary.PaymentSchemaType)","0=Unknown, 1=Transfer, 2=FasterPayments, 3=Chaps, 4=Bacs, 5=SEPAstandart, 6=SEPAinstantTransfer, 7=SEPAdirectDebit",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,[0],"[{""id"": 1, ""claimed"": ""Transfer"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""FasterPayments"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Chaps"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Bacs"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""SEPAstandart"", ""canonical"": ""InProcess""}, {""id"": 6, ""claimed"": ""SEPAinstantTransfer"", ""canonical"": ""Canceled""}, {""id"": 7, ""claimed"": ""SEPAdirectDebit"", ""canonical"": ""Confirmed""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_PaymentSchemaType.md::PaymentSchemaType::L109,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_PaymentSchemaType.md,109,PaymentSchemaType,8,0=Unknown; 1=Transfer; 2=FasterPayments; 3=Chaps; 4=Bacs; 5=SEPAstandart; 6=SEPAinstantTransfer; 7=SEPAdirectDebit,"Human-readable name for this value. 0=Unknown, 1=Transfer, 2=FasterPayments, 3=Chaps, 4=Bacs, 5=SEPAstandart, 6=SEPAinstantTransfer, 7=SEPAdirectDebit. (Tier 1 — Dictionary.PaymentSchemaType)","0=Unknown, 1=Transfer, 2=FasterPayments, 3=Chaps, 4=Bacs, 5=SEPAstandart, 6=SEPAinstantTransfer, 7=SEPAdirectDebit",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,[0],"[{""id"": 1, ""claimed"": ""Transfer"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""FasterPayments"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Chaps"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Bacs"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""SEPAstandart"", ""canonical"": ""InProcess""}, {""id"": 6, ""claimed"": ""SEPAinstantTransfer"", ""canonical"": ""Canceled""}, {""id"": 7, ""claimed"": ""SEPAdirectDebit"", ""canonical"": ""Confirmed""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionCategory.md::TransactionCategoryID::L97,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionCategory.md,97,TransactionCategoryID,5,0=Unknown; 1=CardTransaction; 2=BankingTransaction; 3=TransferTransaction; 4=BalanceAdjustmentTransaction,"Lookup identifier. Primary key. Values: 0=Unknown, 1=CardTransaction, 2=BankingTransaction, 3=TransferTransaction, 4=BalanceAdjustmentTransaction. (Tier 1 — FiatDwhDB.Dictionary.TransactionCategories)","0=Unknown, 1=CardTransaction, 2=BankingTransaction, 3=TransferTransaction, 4=BalanceAdjustmentTransaction",Dim_FundingType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_FundingType.md,delusional,"[2, 3, 4]","[{""id"": 0, ""claimed"": ""Unknown"", ""canonical"": ""can be saved""}, {""id"": 1, ""claimed"": ""CardTransaction"", ""canonical"": ""single-use""}]",[]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionStatus.md::TransactionStatusID::L103,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionStatus.md,103,TransactionStatusID,7,0=Failed; 1=Authorized; 2=Settled; 3=Rejected; 4=Returned; 5=Expired; 6=Reserved,"Lookup identifier. Primary key. 0=Failed, 1=Authorized, 2=Settled, 3=Rejected, 4=Returned, 5=Expired. Note: 6=Reserved and 7=Cancelled are defined in FiatDwhDB source but absent from this Synapse table. (Tier 1 — Dictionary.TransactionStatuses)","0=Failed, 1=Authorized, 2=Settled, 3=Rejected, 4=Returned, 5=Expired. Note: 6=Reserved",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,[0],"[{""id"": 1, ""claimed"": ""Authorized"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""Settled"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Rejected"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Returned"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""Expired"", ""canonical"": ""InProcess""}, {""id"": 6, ""claimed"": ""Reserved"", ""canonical"": ""Canceled""}]",[7]
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionStatus.md::TransactionStatus::L104,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionStatus.md,104,TransactionStatus,6,0=Failed; 1=Authorized; 2=Settled; 3=Rejected; 4=Returned; 5=Expired,"Human-readable name for this value. 0=Failed, 1=Authorized, 2=Settled, 3=Rejected, 4=Returned, 5=Expired. (Tier 1 — Dictionary.TransactionStatuses)","0=Failed, 1=Authorized, 2=Settled, 3=Rejected, 4=Returned, 5=Expired",Dim_PaymentStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,[0],"[{""id"": 1, ""claimed"": ""Authorized"", ""canonical"": ""New""}, {""id"": 2, ""claimed"": ""Settled"", ""canonical"": ""Approved""}, {""id"": 3, ""claimed"": ""Rejected"", ""canonical"": ""Decline""}, {""id"": 4, ""claimed"": ""Returned"", ""canonical"": ""Technical""}, {""id"": 5, ""claimed"": ""Expired"", ""canonical"": ""InProcess""}]","[6, 7]"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionType.md::TransactionTypeID::L126,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionType.md,126,TransactionTypeID,15,0=Unknown; 1=CardPayment; 2=Contactless; 3=OnlinePayment; 4=CashWithdrawal; 5=TransferReceived; 6=Transfer; 7=PaymentReceived; 8=Payment; 9=Refund; 10=Fee; 11=CreditBA; 12=DebitBA; 13=DirectDebit; 14=CryptoToFiat,"Lookup identifier. Primary key. 0=Unknown, 1=CardPayment, 2=Contactless, 3=OnlinePayment, 4=CashWithdrawal, 5=TransferReceived, 6=Transfer, 7=PaymentReceived, 8=Payment, 9=Refund, 10=Fee, 11=CreditBA, 12=DebitBA, 13=DirectDebit, 14=CryptoToFiat. (Tier 1 — Dictionary.TransactionTypes)","0=Unknown, 1=CardPayment, 2=Contactless, 3=OnlinePayment, 4=CashWithdrawal, 5=TransferReceived, 6=Transfer, 7=PaymentReceived, 8=Payment, 9=Refund, 10=Fee, 11=CreditBA, 12=DebitBA, 13=DirectDebit, 14=CryptoToFiat",Dim_FundingType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_FundingType.md,delusional,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[{""id"": 0, ""claimed"": ""Unknown"", ""canonical"": ""can be saved""}, {""id"": 1, ""claimed"": ""CardPayment"", ""canonical"": ""single-use""}]",[]
