dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,28,1,DateID,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,DateID,2,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,29,2,InstrumentID_a,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,"ID of the first financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to <= InstrumentID_b). Resolves to Dim_Currency.CurrencyID for the instrument name",knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InstrumentID_a,2,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,30,3,InstrumentID_b,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,"ID of the second financial instrument in the pair. In the full-symmetric output, this can be any instrument (not limited to >= InstrumentID_a). Resolves to Dim_Currency.CurrencyID for the instrument name",knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InstrumentID_b,2,ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,31,4,SampleSize,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,SampleSize,2,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,32,5,StandardDeviation_a,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_b in the symmetric reconstruction leg,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,StandardDeviation_a,2,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Population standard deviation of hourly price returns for InstrumentID_a over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,33,6,StandardDeviation_b,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows). Swapped with StandardDeviation_a in the symmetric reconstruction leg,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,StandardDeviation_b,2,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Population standard deviation of hourly price returns for InstrumentID_b over the 3-month window. Computed via STDEVP(PriceChange). Always > 0 (HAVING clause excludes zero-variance rows) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,34,7,Covariance,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,Covariance,2,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,35,8,PearsonCorrelation,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b),knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,PearsonCorrelation,2,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,36,9,InsertDate,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,InsertDate,2,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,V_Dim_Instrument_Correlation_Test_Full,37,10,UpdateDate,inherited from Dim_Instrument_Correlation_UnionedPartitions wiki,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation),knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,UpdateDate,2,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Timestamp when the correlation row was last updated. Set to GETDATE() by the ETL SP (same as InsertDate on initial load; may differ on re-computation) (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,79,1,MirrorID,inherited from Dim_Mirror wiki,"Primary key. Allocated by identity on INSERT via Trade.RegisterMirror. Referenced by Trade.Position.MirrorID, History.Mirror",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,MirrorID,1,"Primary key. Allocated by identity on INSERT via Trade.RegisterMirror. Referenced by Trade.Position.MirrorID, History.Mirror",exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,80,2,CID,inherited from Dim_Mirror wiki,Copier customer ID. The user who allocates money to follow the leader. Trade.ValidateNumOfActiveMirrors counts mirrors per CID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,CID,n/a,Copier customer,exact (case-insensitive),L2-semantic,PASS,,Both describe the copier customer; the downstream version simply adds the explicit 'ID' suffix and usage context without changing the business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,81,3,ParentCID,inherited from Dim_Mirror wiki,Leader customer ID. The user whose trades are copied. Trade.GetActiveCopiersForParents filters by ParentCID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,ParentCID,n/a,Copied person / Popular Investor / Fund,exact (case-insensitive),L2-semantic,PASS,,"Both describe the same entity: the leader/Popular Investor whose trades are being copied, just with different levels of detail.",,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,82,4,ParentUserName,inherited from Dim_Mirror wiki,Leader username at mirror creation. Denormalized for display; Trade.RegisterMirror passes from caller,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,ParentUserName,1,Leader username at mirror creation. Denormalized for display; Trade.RegisterMirror passes from caller,exact (case-insensitive),L2-semantic,PASS,,Descriptions are identical.,,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,83,5,Amount,inherited from Dim_Mirror wiki,Allocation amount in dollars. Credit allocated to this mirror. Trade.RegisterMirror sets from @AmountInCents/100,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,Amount,1,Allocation amount in dollars. Credit allocated to this mirror. Trade.RegisterMirror sets from @AmountInCents/100,exact (case-insensitive),L2-semantic,PASS,,The downstream description is identical to the source description.,,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,84,6,OpenOccurred,inherited from Dim_Mirror wiki,Datetime the copy relationship was opened (started). From Trade.Mirror.Occurred. Covers back to 2011-06-13 (first CopyTrader launch),knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,OpenOccurred,2,Datetime the copy relationship was opened (started). From Trade.Mirror.Occurred. Covers back to 2011-06-13 (first CopyTrader launch),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Datetime the copy relationship was opened (started). From Trade.Mirror.Occurred. Covers back to 2011-06-13 (first CopyTrader launch) (Tier 2 — via Dim_Mirror),
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,85,7,OpenDateID,inherited from Dim_Mirror wiki,yyyymmdd integer of OpenOccurred. Clustered index key -- use for efficient date-range filtering,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,OpenDateID,n/a,Calendar date of mirror open event,exact (case-insensitive),L2-semantic,PASS,,"Both describe the same calendar date of the mirror open event; the downstream version adds physical storage details (integer format, clustered index) which are implementation notes, not a different business meaning.",,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,86,8,CloseOccurred,inherited from Dim_Mirror wiki,Datetime the copy relationship was closed. '1900-01-01 00:00:00' sentinel = still open (CloseDateID=0),knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,CloseOccurred,2,"Datetime the copy relationship was closed. '1900-01-01 00:00:00' sentinel = still open (CloseDateID=0). For closed mirrors, this is History.Mirror.ModificationDate at the close event",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Datetime the copy relationship was closed. '1900-01-01 00:00:00' sentinel = still open (CloseDateID=0). For closed mirrors, this is History.Mirror.ModificationDate at the close event (Tier 2 — via Dim_Mirror)",
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,87,9,CloseDateID,inherited from Dim_Mirror wiki,yyyymmdd integer of CloseOccurred. 0 = open mirror (active); > 0 = closed on that date. Primary filter for open/closed status,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,CloseDateID,n/a,Calendar date of mirror close event,exact (case-insensitive),L2-semantic,PASS,,"Both describe the calendar date when the mirror was closed; the downstream version adds implementation detail (yyyymmdd integer format, 0 for open) but the core business meaning is the same.",,
knowledge/synapse/Wiki/DWH_dbo/Views/v_Dim_Mirror.md,v_Dim_Mirror,88,10,MirrorTypeID,inherited from Dim_Mirror wiki,"1=Regular, 2=CopyMe, 3=Social Index, 4=Fund (Dictionary.MirrorType). Determines mirror behavior",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Mirror.md,MirrorTypeID,n/a,"Copy relationship type (Regular, CopyMe, Social Index, Fund)",exact (case-insensitive),L2-semantic,PASS,,Both describe the same copy-relationship type enumeration; the downstream version simply adds explicit ID mappings and a dictionary reference.,,
